1272,8.067499999999988,0,1
399,2.4724999999999926,8,1
519,4.124999999999988,3,1
542,5.37750000000001,8,1
398,2.344999999999995,12,1
530,3.735000000000004,8,1
592,3.5349999999999913,1,1
261,1.8175000000000032,8,1
849,6.367499999999958,8,1
227,2.185,6,1
432,2.4699999999999913,7,1
398,2.472499999999993,5,1
635,4.264999999999981,12,1
397,2.3074999999999974,9,1
548,3.684999999999992,1,1
232,1.5825000000000014,2,1
393,2.1625000000000028,4,1
313,2.612500000000002,8,1
227,1.1825000000000012,2,1
161,-0.44999999999999996,3,1
166,0.15250000000000052,2,1
400,2.574999999999998,7,1
454,2.757500000000002,0,1
399,2.4624999999999915,3,1
327,2.444999999999998,7,1
769,6.24500000000003,2,1
1217,8.305000000000033,1,1
398,2.3449999999999926,4,1
398,2.3024999999999958,8,1
612,4.107499999999991,2,1
389,3.1774999999999958,3,1
306,1.9375000000000009,3,1
49,-0.47750000000000004,1,1
396,2.3625000000000007,7,1
886,6.96749999999999,7,1
399,2.4849999999999897,4,1
474,2.442500000000003,1,1
301,2.3075000000000037,9,1
498,3.15249999999999,2,1
511,3.9924999999999833,13,1
563,3.3249999999999944,7,1
275,1.352499999999998,2,1
547,3.639999999999985,3,1
257,2.1125,4,1
475,3.1424999999999916,2,1
397,2.4324999999999886,4,1
400,2.3774999999999964,3,1
399,2.149999999999995,3,1
400,2.1649999999999996,3,1
1042,8.002499999999959,3,1
398,2.194999999999994,2,1
464,2.804999999999988,2,1
1239,9.532500000000004,7,1
54,-1.595,0,1
392,1.892499999999998,3,1
398,2.4249999999999963,2,1
118,-0.6074999999999999,5,1
508,3.5175000000000027,6,1
464,2.7424999999999824,1,1
311,1.9950000000000003,4,1
400,2.469999999999992,7,1
120,-0.5975000000000004,1,1
995,6.570000000000004,8,1
1078,8.87749999999998,7,1
623,4.137499999999981,4,1
386,2.1524999999999963,3,1
670,4.574999999999984,3,1
398,2.6125000000000016,4,1
185,1.4024999999999979,4,1
951,5.590000000000004,7,1
1152,9.282499999999995,4,1
399,2.267499999999995,2,1
396,2.632499999999993,2,1
672,5.560000000000007,1,1
218,1.502500000000001,3,1
255,1.8075000000000019,4,1
395,2.91249999999999,9,1
662,4.989999999999974,10,1
396,1.9150000000000018,2,1
231,1.7774999999999996,2,1
396,2.2274999999999987,7,1
795,5.895000000000002,3,1
305,2.342500000000003,8,1
398,2.140000000000003,8,1
186,-1.3650000000000015,0,1
1141,7.449999999999977,8,1
770,5.540000000000009,11,1
217,1.9575,9,1
192,0.10000000000000187,8,1
688,4.810000000000029,3,1
220,1.5675000000000014,4,1
396,2.2124999999999946,4,1
399,2.5074999999999914,3,1
399,2.2124999999999932,3,1
269,1.309999999999999,1,1
229,1.4399999999999993,2,1
775,6.6124999999999785,1,1
665,3.744999999999991,2,1
398,2.367499999999994,2,1
522,3.8675000000000064,3,1
330,1.3624999999999974,1,1
321,2.6124999999999976,4,1
435,2.859999999999983,7,1
158,-0.24750000000000205,1,1
396,2.3799999999999897,8,1
328,1.7350000000000034,7,1
532,2.8925000000000027,1,1
399,2.3124999999999982,2,1
400,2.232499999999996,3,1
576,3.4199999999999986,2,1
399,2.4149999999999934,6,1
398,2.3724999999999903,3,1
558,3.544999999999997,3,1
602,3.6799999999999913,7,1
470,3.1974999999999936,7,1
761,5.977499999999982,8,1
737,5.332499999999955,1,1
298,2.3550000000000004,3,1
483,3.737500000000003,8,1
542,4.767499999999936,9,1
175,1.4974999999999998,4,1
248,1.6925000000000008,1,1
399,2.605000000000001,8,1
480,3.9199999999999977,5,1
293,1.8225000000000007,8,1
793,5.662499999999945,4,1
398,1.7075000000000011,1,1
195,-0.2700000000000007,3,1
504,3.2499999999999862,3,1
537,2.617499999999994,7,1
718,5.44749999999998,3,1
603,4.8250000000000295,4,1
397,2.537499999999988,3,1
47,-0.3724999999999997,2,1
400,1.9825000000000053,1,1
243,0.8699999999999999,2,1
624,4.684999999999959,3,1
397,2.0325000000000037,4,1
397,2.2350000000000008,13,1
400,2.4949999999999886,3,1
127,0.39250000000000007,2,1
845,6.334999999999985,7,1
391,2.9074999999999984,3,1
396,2.0424999999999978,3,1
126,0.6324999999999998,1,1
449,3.047499999999999,4,1
756,5.389999999999968,8,1
226,1.5774999999999995,3,1
399,2.5024999999999955,4,1
