400,4.945000000000009,23,1
399,3.9075000000000046,23,1
400,4.472500000000021,24,1
395,4.710000000000022,24,1
399,3.992500000000002,23,1
399,4.305000000000018,23,1
400,4.787500000000013,23,1
378,5.212500000000009,23,1
400,4.140000000000007,24,1
400,4.262500000000015,23,1
400,4.777500000000013,23,1
400,4.675000000000024,24,1
983,13.059999999999985,24,1
400,4.565000000000028,24,1
400,5.135000000000014,24,1
400,5.155000000000017,24,1
786,9.494999999999983,24,1
399,5.19000000000002,24,1
400,4.227500000000004,23,1
400,4.6200000000000205,24,1
362,4.4450000000000065,23,1
400,4.585000000000018,23,1
400,4.727500000000012,23,1
400,4.352500000000017,24,1
400,4.775000000000017,24,1
388,4.470000000000022,23,1
390,4.3000000000000185,24,1
400,3.8425000000000007,24,1
398,5.127500000000009,23,1
361,4.645000000000017,23,1
400,4.567500000000019,24,1
400,5.155000000000022,24,1
399,5.607500000000018,24,1
400,4.357500000000014,24,1
400,5.177500000000013,24,1
400,4.080000000000001,22,1
587,8.007500000000006,23,1
400,5.275000000000005,24,1
400,4.46250000000002,24,1
400,4.660000000000017,24,1
400,4.137500000000009,22,1
400,5.3450000000000015,19,1
400,4.540000000000014,24,1
400,5.29000000000001,24,1
400,3.9200000000000017,22,1
394,5.145000000000015,24,1
400,5.517500000000007,24,1
400,4.420000000000011,22,1
383,4.525000000000015,24,1
399,4.357500000000015,24,1
400,5.327500000000012,24,1
400,4.830000000000017,23,1
400,4.307500000000011,23,1
399,4.707500000000007,23,1
400,4.382500000000008,12,1
400,4.705000000000021,23,1
400,4.725000000000017,24,1
400,4.442500000000007,24,1
400,4.1825000000000045,24,1
400,4.000000000000002,23,1
400,4.970000000000016,23,1
400,4.862500000000014,24,1
400,3.9625000000000004,23,1
400,4.282500000000005,24,1
400,5.335000000000004,22,1
399,4.0075,23,1
399,4.907500000000023,24,1
376,4.542500000000018,24,1
509,5.300000000000022,22,1
461,5.235000000000025,24,1
398,5.027500000000009,23,1
400,5.190000000000005,24,1
399,4.165000000000005,23,1
529,5.967500000000022,23,1
400,5.05000000000001,24,1
733,8.237499999999983,24,1
400,4.71000000000002,24,1
400,4.402500000000011,23,1
400,5.257500000000018,23,1
400,4.482499999999998,22,1
399,5.120000000000014,23,1
400,4.750000000000009,24,1
391,5.355000000000012,23,1
695,8.024999999999984,23,1
400,4.97750000000002,24,1
400,4.842500000000018,24,1
399,5.417500000000013,24,1
400,4.725000000000015,23,1
400,4.9100000000000135,23,1
400,4.385000000000018,24,1
400,4.772500000000022,24,1
378,5.055000000000011,24,1
352,4.490000000000012,24,1
1218,13.69249999999997,24,1
400,4.922500000000002,24,1
399,4.432500000000019,23,1
542,6.30250000000003,24,1
639,8.319999999999956,23,1
400,4.892500000000009,23,1
400,5.180000000000007,24,1
400,3.942500000000007,24,1
400,5.510000000000007,24,1
400,4.850000000000008,24,1
392,5.28250000000002,24,1
400,4.810000000000011,24,1
823,10.467499999999987,23,1
400,4.635000000000014,23,1
400,4.80500000000002,23,1
400,4.582500000000021,24,1
400,4.870000000000015,23,1
400,4.86250000000001,23,1
381,5.1725000000000065,23,1
382,4.910000000000021,23,1
400,4.480000000000009,23,1
699,9.569999999999991,24,1
389,4.550000000000016,24,1
400,5.305000000000011,24,1
400,4.502500000000017,23,1
383,4.562500000000014,24,1
400,4.8700000000000125,23,1
379,4.4600000000000275,24,1
400,5.0750000000000135,24,1
472,5.230000000000016,24,1
364,4.210000000000019,23,1
576,6.095000000000025,24,1
375,4.590000000000012,24,1
396,4.847500000000023,24,1
538,7.100000000000011,24,1
400,4.295000000000015,24,1
679,7.972500000000014,22,1
400,4.992500000000004,22,1
663,6.572500000000027,23,1
728,9.687499999999968,24,1
399,4.207500000000014,24,1
879,10.617499999999968,23,1
400,4.005000000000012,23,1
400,3.9574999999999982,23,1
586,7.000000000000019,23,1
400,3.9724999999999957,22,1
400,4.822500000000017,23,1
400,5.002500000000015,23,1
400,4.347500000000012,23,1
400,5.172500000000001,18,1
400,5.307500000000005,23,1
400,4.535000000000007,23,1
374,4.059999999999999,22,1
829,10.25999999999997,24,1
400,4.28250000000001,24,1
400,4.712500000000012,24,1
753,8.874999999999984,24,1
400,5.350000000000016,24,1
632,6.970000000000033,24,1
399,4.217500000000008,23,1
399,4.960000000000008,19,1
391,5.412500000000007,24,1
485,5.397500000000013,22,1
400,4.530000000000012,23,1
400,5.287500000000012,23,1
400,4.212499999999999,24,1
400,5.8325,23,1
387,3.6325000000000016,24,1
521,6.877500000000019,24,1
400,4.917500000000008,18,1
711,8.472499999999947,22,1
372,4.5350000000000135,24,1
640,8.422500000000005,24,1
400,4.457500000000005,23,1
389,4.725000000000014,24,1
376,4.500000000000019,24,1
400,4.312500000000015,23,1
400,4.842500000000019,24,1
400,3.7725000000000026,23,1
739,8.142500000000007,23,1
677,8.407499999999965,24,1
400,3.825000000000002,23,1
399,4.587500000000016,24,1
400,4.087500000000008,22,1
673,7.265000000000034,24,1
642,7.71750000000002,22,1
388,5.087500000000011,24,1
400,4.7299999999999995,23,1
400,4.635000000000024,24,1
400,4.217500000000014,23,1
810,9.284999999999977,24,1
400,4.237500000000009,23,1
399,4.295000000000005,23,1
628,6.915000000000024,23,1
400,4.107500000000005,24,1
552,6.3850000000000176,24,1
399,5.025000000000012,24,1
400,2.9975000000000067,21,1
400,4.250000000000008,23,1
400,4.912500000000012,24,1
1191,14.197499999999934,23,1
398,4.107500000000007,23,1
396,4.570000000000016,24,1
400,4.027500000000013,24,1
400,4.825000000000009,18,1
399,4.262500000000009,23,1
400,5.037500000000007,24,1
400,5.1550000000000065,22,1
399,4.330000000000006,24,1
399,4.657500000000005,23,1
553,6.445000000000018,24,1
400,4.682500000000005,24,1
399,4.575000000000014,23,1
400,5.360000000000009,24,1
226,0.5700000000000021,9,1
873,12.004999999999999,24,1
400,4.5325000000000015,22,1
400,4.357500000000008,24,1
362,4.377500000000016,23,1
400,3.945000000000003,23,1
400,4.450000000000012,24,1
400,4.925000000000004,23,1
388,5.13750000000001,23,1
397,4.257500000000008,24,1
400,5.040000000000009,24,1
400,5.175000000000011,23,1
400,4.235000000000008,23,1
390,4.6800000000000255,24,1
400,4.697500000000019,24,1
400,4.075000000000003,22,1
400,3.622500000000006,22,1
400,4.375000000000013,22,1
400,4.870000000000008,23,1
398,4.462500000000013,24,1
399,4.367500000000008,24,1
374,4.737500000000023,23,1
399,5.892499999999995,24,1
400,4.792500000000006,23,1
383,4.460000000000009,24,1
400,4.215000000000017,24,1
638,7.485000000000028,24,1
1013,12.394999999999998,23,1
400,4.332500000000018,24,1
400,4.477500000000005,24,1
399,4.255000000000025,23,1
598,7.960000000000008,24,1
400,4.682500000000024,24,1
400,4.515000000000006,24,1
512,6.6850000000000085,24,1
400,4.792500000000002,23,1
543,6.91250000000002,21,1
400,4.552500000000016,24,1
707,9.749999999999964,22,1
400,4.617500000000017,24,1
400,4.840000000000016,23,1
637,7.40000000000002,22,1
390,4.137500000000016,24,1
397,4.655000000000018,24,1
400,4.857500000000015,24,1
399,4.487500000000016,24,1
400,4.337500000000006,24,1
711,9.574999999999982,24,1
389,3.9300000000000015,24,1
400,4.382500000000009,23,1
400,4.150000000000021,23,1
400,4.777500000000015,24,1
399,4.1825000000000045,22,1
341,4.7800000000000145,24,1
399,4.887500000000014,23,1
400,4.732500000000015,24,1
1028,12.33999999999993,23,1
399,3.895000000000003,23,1
391,5.315000000000008,24,1
397,5.020000000000005,23,1
623,7.670000000000025,24,1
400,4.295000000000021,24,1
566,7.717500000000014,24,1
400,4.34250000000002,24,1
400,5.0450000000000115,23,1
400,4.332500000000013,23,1
399,5.67,24,1
400,4.157500000000005,24,1
399,4.365000000000002,24,1
400,4.29750000000002,24,1
577,7.335000000000016,24,1
400,5.070000000000014,24,1
400,4.427500000000017,24,1
400,4.760000000000016,23,1
611,8.107499999999987,23,1
651,7.075000000000026,23,1
398,4.45000000000002,24,1
400,4.832500000000012,24,1
399,5.012500000000006,24,1
400,4.080000000000002,21,1
400,4.7700000000000085,23,1
400,4.482500000000009,23,1
400,4.517500000000012,22,1
400,4.61500000000001,24,1
400,4.355000000000009,23,1
400,4.027500000000005,23,1
400,4.422500000000014,24,1
400,4.55000000000001,24,1
400,5.367500000000013,24,1
400,4.242500000000023,24,1
399,4.7250000000000085,23,1
400,4.872500000000006,22,1
531,6.975000000000002,24,1
400,5.012500000000021,24,1
398,3.862500000000004,24,1
400,4.48250000000002,24,1
400,5.629999999999989,23,1
400,5.150000000000002,19,1
400,3.745000000000002,22,1
400,4.34000000000001,24,1
399,4.857500000000013,23,1
581,6.40750000000002,22,1
589,7.472500000000007,23,1
400,4.600000000000018,24,1
285,1.8900000000000012,11,1
666,9.212499999999986,24,1
400,5.017500000000014,23,1
400,4.2875000000000085,23,1
400,4.812500000000016,24,1
400,5.340000000000011,23,1
902,11.005000000000006,24,1
400,4.394999999999999,18,1
399,3.987500000000004,23,1
400,4.667500000000017,23,1
371,4.35250000000001,22,1
400,4.550000000000007,23,1
400,4.930000000000011,23,1
400,4.5574999999999966,18,1
400,5.137500000000009,24,1
400,4.840000000000006,22,1
369,4.2000000000000055,22,1
377,5.032500000000009,24,1
399,4.280000000000018,24,1
400,4.317500000000016,23,1
400,4.480000000000015,24,1
400,4.422500000000015,24,1
400,5.339999999999998,22,1
645,6.960000000000029,23,1
400,4.642500000000012,24,1
400,4.40250000000001,24,1
400,4.0550000000000095,23,1
396,4.590000000000032,24,1
400,4.140000000000005,22,1
379,4.625000000000012,23,1
400,5.402500000000016,23,1
400,4.752500000000007,24,1
399,4.5025000000000075,23,1
399,4.445000000000021,23,1
390,5.1375000000000135,24,1
376,4.575000000000016,23,1
527,5.632500000000026,24,1
702,7.850000000000023,24,1
400,4.697500000000006,23,1
384,4.930000000000018,24,1
400,4.5500000000000185,24,1
400,5.125000000000015,24,1
356,4.255000000000016,23,1
400,5.115000000000016,22,1
400,4.880000000000011,24,1
400,4.392500000000009,23,1
400,4.042500000000006,24,1
400,4.752500000000016,24,1
923,12.844999999999985,23,1
399,4.505000000000014,24,1
400,4.645000000000008,22,1
899,10.13999999999995,23,1
400,4.575000000000008,22,1
400,4.2725000000000035,22,1
399,4.4600000000000195,24,1
400,4.785000000000007,24,1
400,4.87250000000001,24,1
400,4.117500000000005,23,1
400,5.234999999999998,23,1
400,4.237500000000002,22,1
398,4.0350000000000055,21,1
400,4.047500000000004,23,1
400,5.412500000000009,23,1
565,7.610000000000009,23,1
400,4.402500000000001,22,1
400,4.089999999999998,23,1
610,6.800000000000021,22,1
399,4.245000000000002,24,1
400,4.262500000000005,24,1
400,4.8225000000000025,18,1
400,4.270000000000014,24,1
399,5.020000000000018,24,1
400,4.840000000000017,23,1
400,4.0850000000000035,24,1
400,4.585000000000012,24,1
400,4.7375000000000105,24,1
400,4.537500000000013,24,1
399,5.235000000000021,24,1
400,4.6600000000000135,24,1
400,4.460000000000006,23,1
678,8.667499999999979,23,1
400,5.785000000000005,24,1
618,7.507500000000026,24,1
400,4.740000000000021,24,1
400,4.194999999999996,17,1
398,5.292500000000011,24,1
400,4.965000000000016,22,1
399,4.577500000000011,24,1
400,5.185000000000012,24,1
400,5.604999999999996,24,1
398,4.782500000000008,24,1
400,5.590000000000008,24,1
400,4.837500000000019,24,1
400,3.9675000000000025,24,1
399,4.36250000000002,23,1
400,4.247500000000024,23,1
399,4.637500000000017,24,1
399,4.772500000000002,19,1
601,6.767500000000018,23,1
399,3.822500000000002,23,1
400,4.654999999999998,17,1
399,4.49750000000001,24,1
465,5.122500000000011,24,1
696,8.90999999999995,22,1
399,5.205000000000006,24,1
602,6.592500000000031,22,1
763,9.887499999999989,23,1
571,6.275000000000024,24,1
328,1.8674999999999986,17,1
400,4.380000000000024,24,1
400,4.61500000000002,24,1
387,4.5150000000000095,24,1
400,5.130000000000021,22,1
992,12.587499999999949,24,1
400,4.2775000000000025,17,1
397,4.40000000000002,23,1
400,4.512500000000012,23,1
400,4.2400000000000135,24,1
400,4.597500000000008,18,1
400,4.785000000000009,24,1
400,5.412500000000003,24,1
398,4.0900000000000025,22,1
400,5.100000000000015,22,1
668,8.135000000000026,24,1
400,5.470000000000005,24,1
399,4.850000000000006,23,1
399,4.5075000000000065,23,1
1285,16.33000000000009,23,1
400,5.512500000000008,24,1
400,5.0425000000000075,24,1
734,9.21749999999997,23,1
